Milliseconds,Latitude,Longitude,Altitude,Speed,Speed3D,TS,GpsAccuracy,GpsFix
69244,-6.6553876,106.8585272,483.24,5.16,5.1,1573087323544000,182,3
69299,-6.6553876,106.8585294,483.292,4.988,5.17,1573087323599000,182,3
69354,-6.6553878,106.8585317,483.398,4.924,5,1573087323654000,182,3
69409,-6.655388,106.858534,483.477,4.863,4.94,1573087323709000,182,3
69464,-6.6553881,106.8585363,483.465,4.851,4.88,1573087323764000,182,3
69519,-6.6553881,106.8585388,483.394,4.829,4.87,1573087323819000,182,3
69574,-6.6553881,106.8585411,483.401,4.81,4.84,1573087323874000,182,3
69629,-6.6553881,106.8585434,483.413,4.752,4.82,1573087323929000,182,3
69685,-6.6553882,106.8585457,483.423,4.735,4.77,1573087323985000,182,3
69739,-6.6553881,106.8585482,483.293,4.759,4.75,1573087324039000,182,3
69794,-6.6553883,106.8585504,483.342,4.688,4.77,1573087324094000,182,3
69849,-6.6553882,106.8585528,483.349,4.694,4.7,1573087324149000,182,3
69905,-6.6553882,106.8585551,483.321,4.715,4.71,1573087324205000,182,3
69959,-6.6553881,106.8585574,483.362,4.68,4.73,1573087324259000,182,3
70014,-6.6553881,106.8585599,483.318,4.782,4.69,1573087324314000,182,3
70069,-6.6553882,106.8585618,483.341,4.505,4.79,1573087324369000,182,3
70125,-6.6553881,106.8585642,483.367,4.577,4.52,1573087324425000,182,3
70183,-6.655388,106.8585666,483.349,4.702,4.59,1573087324483000,182,3
70241,-6.655388,106.8585687,483.343,4.524,4.71,1573087324541000,182,3
70299,-6.6553879,106.858571,483.249,4.581,4.54,1573087324599000,182,3
70357,-6.6553881,106.8585732,483.18,4.544,4.59,1573087324657000,182,3
70416,-6.6553878,106.8585755,483.128,4.504,4.55,1573087324716000,182,3
70474,-6.6553878,106.8585779,483.219,4.663,4.51,1573087324774000,182,3
70532,-6.6553878,106.8585801,483.179,4.577,4.67,1573087324832000,182,3
70590,-6.655388,106.8585822,483.226,4.466,4.59,1573087324890000,182,3
70649,-6.6553881,106.8585845,483.205,4.525,4.48,1573087324949000,182,3
70707,-6.655388,106.8585866,483.161,4.472,4.53,1573087325007000,182,3
70765,-6.655388,106.8585889,483.04,4.504,4.48,1573087325065000,182,3
70823,-6.6553881,106.8585909,483.096,4.394,4.51,1573087325123000,182,3
70882,-6.655388,106.8585932,483.185,4.431,4.4,1573087325182000,182,3
70940,-6.6553884,106.8585975,483.063,4.387,4.44,1573087325240000,182,3
70998,-6.6553883,106.8585995,483.09,4.259,4.39,1573087325298000,182,3
71056,-6.6553884,106.8586016,483.074,4.259,4.27,1573087325356000,182,3
71115,-6.6553884,106.8586039,483.123,4.409,4.27,1573087325415000,182,3
71173,-6.6553884,106.8586063,483.119,4.57,4.41,1573087325473000,182,3
71231,-6.6553884,106.8586085,483.038,4.502,4.58,1573087325531000,182,3
71289,-6.6553885,106.8586108,483.035,4.58,4.51,1573087325589000,182,3
71347,-6.6553885,106.8586132,483.011,4.655,4.58,1573087325647000,182,3
71406,-6.6553886,106.8586155,483.042,4.617,4.66,1573087325706000,182,3
71464,-6.6553887,106.8586178,483.049,4.648,4.62,1573087325764000,182,3
71522,-6.6553887,106.8586203,483.07,4.737,4.65,1573087325822000,182,3
71580,-6.6553888,106.8586227,483.114,4.796,4.74,1573087325880000,182,3
71639,-6.655389,106.8586253,483.162,4.929,4.8,1573087325939000,182,3
71697,-6.6553891,106.8586278,483.219,4.933,4.93,1573087325997000,182,3
71755,-6.6553893,106.8586303,483.287,4.904,4.94,1573087326055000,182,3
71813,-6.6553893,106.858633,483.268,5.02,4.91,1573087326113000,182,3
71872,-6.6553895,106.8586356,483.273,5.1,5.03,1573087326172000,182,3
71930,-6.6553897,106.8586407,483.348,5.153,5.11,1573087326230000,182,3
71988,-6.6553896,106.8586435,483.382,5.297,5.16,1573087326288000,182,3
72046,-6.6553897,106.8586461,483.305,5.287,5.31,1573087326346000,182,3
72105,-6.65539,106.8586485,483.35,5.244,5.29,1573087326405000,218,3
72163,-6.6553898,106.8586515,483.078,5.501,5.25,1573087326463000,218,3
72221,-6.6553897,106.8586546,483.143,5.698,5.5,1573087326521000,218,3
72279,-6.6553896,106.8586574,483.213,5.687,5.7,1573087326579000,218,3
72337,-6.6553896,106.8586602,483.195,5.715,5.69,1573087326637000,218,3
72396,-6.6553897,106.8586629,483.219,5.642,5.72,1573087326696000,218,3
72454,-6.6553899,106.8586659,483.181,5.787,5.65,1573087326754000,218,3
72512,-6.6553901,106.8586689,483.25,5.93,5.79,1573087326812000,218,3
72570,-6.6553899,106.8586719,483.305,5.904,5.94,1573087326870000,218,3
72629,-6.6553898,106.8586748,483.268,5.85,5.91,1573087326929000,218,3
72687,-6.6553899,106.8586778,483.304,5.968,5.86,1573087326987000,218,3
72745,-6.6553904,106.8586804,483.347,5.798,5.97,1573087327045000,218,3
72803,-6.6553903,106.8586833,483.292,5.768,5.8,1573087327103000,218,3
72862,-6.6553903,106.8586862,483.322,5.803,5.77,1573087327162000,218,3
72920,-6.6553903,106.858692,483.296,5.847,5.81,1573087327220000,218,3
72978,-6.6553904,106.858695,483.283,5.883,5.85,1573087327278000,218,3
73036,-6.6553905,106.8586979,483.294,5.881,5.89,1573087327336000,218,3
73095,-6.6553905,106.858701,483.344,5.971,5.89,1573087327395000,218,3
73153,-6.6553907,106.858704,483.39,5.996,5.98,1573087327453000,218,3
73211,-6.6553908,106.858707,483.411,6.037,6,1573087327511000,218,3
73269,-6.6553909,106.8587102,483.449,6.081,6.04,1573087327569000,218,3
73327,-6.655391,106.8587132,483.5,6.048,6.09,1573087327627000,218,3
73385,-6.655391,106.8587163,483.5,6.092,6.05,1573087327685000,218,3
73443,-6.6553911,106.8587193,483.51,6.046,6.1,1573087327743000,218,3
73501,-6.655391,106.8587224,483.59,6.101,6.05,1573087327801000,218,3
73559,-6.6553911,106.8587255,483.535,6.135,6.11,1573087327859000,218,3
73617,-6.6553913,106.8587285,483.542,6.051,6.14,1573087327917000,218,3
73675,-6.6553912,106.8587316,483.504,6.131,6.06,1573087327975000,218,3
73733,-6.6553912,106.8587347,483.467,6.146,6.14,1573087328033000,218,3
73791,-6.6553915,106.8587378,483.551,6.162,6.15,1573087328091000,218,3
73849,-6.6553917,106.8587408,483.634,6.157,6.17,1573087328149000,218,3
73907,-6.6553919,106.858747,483.786,6.217,6.16,1573087328207000,218,3
73965,-6.655392,106.8587503,483.942,6.318,6.22,1573087328265000,218,3
74023,-6.655392,106.8587534,483.967,6.278,6.32,1573087328323000,218,3
74081,-6.6553919,106.8587566,484.012,6.228,6.28,1573087328381000,218,3
74140,-6.6553918,106.8587597,484.078,6.26,6.23,1573087328440000,218,3
74198,-6.6553918,106.8587628,484.097,6.216,6.27,1573087328498000,218,3
74256,-6.6553918,106.8587659,484.179,6.286,6.22,1573087328556000,218,3
74315,-6.6553915,106.858769,484.135,6.286,6.29,1573087328615000,218,3
74373,-6.6553914,106.858772,484.136,6.197,6.29,1573087328673000,218,3
74432,-6.6553915,106.8587751,484.231,6.249,6.2,1573087328732000,218,3
74490,-6.6553915,106.8587782,484.243,6.222,6.25,1573087328790000,218,3
74549,-6.6553914,106.8587812,484.256,6.15,6.23,1573087328849000,218,3
74607,-6.6553915,106.8587841,484.301,6.088,6.16,1573087328907000,218,3
74665,-6.6553915,106.8587872,484.311,6.161,6.09,1573087328965000,218,3
74724,-6.6553914,106.8587903,484.31,6.117,6.17,1573087329024000,218,3
74782,-6.6553912,106.8587933,484.33,6.102,6.12,1573087329082000,218,3
74841,-6.655391,106.8587963,484.381,6.087,6.11,1573087329141000,218,3
74899,-6.6553908,106.8588022,484.383,5.945,6.09,1573087329199000,218,3
74958,-6.6553908,106.8588052,484.443,5.924,5.95,1573087329258000,218,3
75016,-6.6553907,106.8588083,484.494,5.989,5.93,1573087329316000,218,3
75075,-6.6553906,106.8588115,484.509,6.037,5.99,1573087329375000,218,3
75136,-6.6553907,106.8588146,484.545,6.031,6.04,1573087329436000,218,3
75197,-6.6553906,106.8588176,484.528,6.008,6.04,1573087329497000,218,3
75259,-6.6553905,106.8588205,484.559,5.991,6.01,1573087329559000,218,3
75320,-6.6553904,106.8588235,484.546,5.95,6,1573087329620000,218,3
75382,-6.6553903,106.8588265,484.593,5.971,5.95,1573087329682000,218,3
75443,-6.6553903,106.8588297,484.641,6.141,5.98,1573087329743000,218,3
75505,-6.6553903,106.8588327,484.606,5.998,6.15,1573087329805000,218,3
75566,-6.6553903,106.8588357,484.689,6.013,6,1573087329866000,218,3
75628,-6.6553903,106.8588389,484.737,6.046,6.02,1573087329928000,218,3
75689,-6.6553899,106.8588422,484.702,6.238,6.05,1573087329989000,218,3
75751,-6.65539,106.8588453,484.853,6.259,6.24,1573087330051000,218,3
75812,-6.65539,106.8588483,484.827,6.092,6.26,1573087330112000,218,3
75874,-6.6553899,106.8588513,484.821,6.072,6.1,1573087330174000,218,3
75935,-6.6553899,106.8588545,484.826,6.243,6.08,1573087330235000,218,3
75997,-6.6553896,106.8588606,484.855,6.121,6.25,1573087330297000,218,3
76058,-6.6553894,106.8588637,484.873,6.148,6.13,1573087330358000,218,3
76120,-6.6553893,106.8588668,484.902,6.172,6.15,1573087330420000,218,3
76175,-6.6553892,106.8588698,484.921,6.147,6.18,1573087330475000,218,3
76230,-6.6553891,106.8588726,484.911,5.988,6.15,1573087330530000,218,3
76285,-6.6553889,106.8588758,484.925,6.158,5.99,1573087330585000,218,3
76340,-6.6553888,106.8588788,484.96,6.1,6.16,1573087330640000,218,3
76395,-6.6553885,106.8588819,484.929,6.09,6.1,1573087330695000,218,3
76450,-6.6553884,106.8588849,484.967,6.103,6.09,1573087330750000,218,3
76505,-6.6553883,106.8588879,485.007,6.106,6.11,1573087330805000,218,3
76560,-6.6553884,106.858891,485.08,6.138,6.11,1573087330860000,218,3
76615,-6.655388,106.8588938,485.031,5.956,6.14,1573087330915000,218,3
76670,-6.6553876,106.8588969,484.96,5.999,5.96,1573087330970000,218,3
76725,-6.6553874,106.8588999,485.006,6.002,6,1573087331025000,218,3
76780,-6.6553873,106.8589028,485.028,5.985,6.01,1573087331080000,218,3
76835,-6.6553871,106.8589058,485.054,5.942,5.99,1573087331135000,218,3
76890,-6.6553868,106.8589089,485.07,6.069,5.95,1573087331190000,218,3
76945,-6.655387,106.858915,485.196,6.057,6.07,1573087331245000,218,3
77000,-6.6553869,106.8589179,485.146,5.91,6.06,1573087331300000,218,3
77055,-6.6553866,106.8589211,485.079,6.097,5.91,1573087331355000,218,3
77110,-6.6553866,106.8589245,485.124,6.407,6.1,1573087331410000,170,3
77168,-6.6553866,106.8589278,485.126,6.43,6.41,1573087331468000,170,3
77226,-6.6553862,106.8589306,485.026,6.134,6.43,1573087331526000,170,3
77284,-6.6553858,106.8589333,484.993,5.861,6.14,1573087331584000,170,3
77342,-6.6553861,106.858936,485.317,5.81,5.86,1573087331642000,170,3
77401,-6.6553863,106.858939,485.585,5.888,5.81,1573087331701000,170,3
77459,-6.6553862,106.858942,485.636,5.88,5.9,1573087331759000,170,3
77517,-6.6553862,106.8589448,485.737,5.846,5.89,1573087331817000,170,3
77575,-6.6553862,106.8589477,485.81,5.837,5.86,1573087331875000,170,3
77634,-6.6553861,106.8589506,485.893,5.873,5.85,1573087331934000,170,3
77692,-6.6553858,106.8589533,485.892,5.742,5.88,1573087331992000,170,3
77750,-6.6553857,106.8589561,485.912,5.702,5.75,1573087332050000,170,3
77808,-6.6553854,106.8589592,485.933,5.882,5.71,1573087332108000,170,3
77867,-6.6553854,106.8589622,485.972,5.916,5.89,1573087332167000,170,3
77925,-6.6553849,106.8589679,485.933,5.785,5.93,1573087332225000,170,3
77983,-6.6553841,106.8589709,485.833,5.851,5.79,1573087332283000,170,3
78041,-6.6553837,106.8589737,485.767,5.746,5.86,1573087332341000,170,3
78100,-6.6553836,106.8589766,485.946,5.854,5.75,1573087332400000,165,3
78155,-6.6553835,106.8589795,485.863,5.761,5.86,1573087332455000,165,3
78210,-6.6553831,106.8589824,485.682,5.708,5.77,1573087332510000,165,3
78265,-6.6553828,106.858985,485.644,5.578,5.71,1573087332565000,165,3
78320,-6.6553827,106.8589878,485.717,5.62,5.58,1573087332620000,165,3
78375,-6.6553824,106.8589906,485.63,5.666,5.62,1573087332675000,165,3
78430,-6.6553818,106.8589934,485.581,5.669,5.67,1573087332730000,165,3
78485,-6.6553819,106.858996,485.644,5.593,5.67,1573087332785000,165,3
78540,-6.6553818,106.8589985,485.681,5.479,5.6,1573087332840000,165,3
78595,-6.6553813,106.8590015,485.546,5.686,5.48,1573087332895000,165,3
78650,-6.6553813,106.8590043,485.513,5.757,5.69,1573087332950000,165,3
78705,-6.6553816,106.8590067,485.641,5.413,5.76,1573087333005000,165,3
78760,-6.6553823,106.8590088,486.041,5.005,5.41,1573087333060000,165,3
78815,-6.6553819,106.8590112,485.88,4.925,5.01,1573087333115000,165,3
78870,-6.6553819,106.8590135,485.861,4.69,4.93,1573087333170000,165,3
78925,-6.6553816,106.8590158,485.841,4.624,4.7,1573087333225000,165,3
78980,-6.6553814,106.8590181,485.883,4.679,4.63,1573087333280000,165,3
79035,-6.6553813,106.8590204,485.943,4.663,4.69,1573087333335000,165,3
79090,-6.6553813,106.8590228,485.96,4.653,4.67,1573087333390000,159,3
79145,-6.6553808,106.8590251,485.956,4.546,4.66,1573087333445000,159,3
79200,-6.6553808,106.8590272,486.053,4.438,4.55,1573087333500000,159,3
79255,-6.6553805,106.8590294,486.103,4.41,4.45,1573087333555000,159,3
79310,-6.6553805,106.8590318,486.164,4.57,4.42,1573087333610000,159,3
79365,-6.65538,106.859034,486.184,4.457,4.58,1573087333665000,159,3
79420,-6.6553796,106.8590361,486.224,4.416,4.47,1573087333720000,159,3
79475,-6.6553793,106.8590383,486.237,4.424,4.43,1573087333775000,159,3
79530,-6.6553794,106.8590407,486.295,4.569,4.43,1573087333830000,159,3
79585,-6.6553791,106.8590428,486.295,4.489,4.58,1573087333885000,159,3
79640,-6.655379,106.859045,486.315,4.478,4.5,1573087333940000,159,3
79695,-6.6553788,106.8590473,486.277,4.536,4.49,1573087333995000,159,3
79750,-6.6553785,106.8590493,486.27,4.347,4.54,1573087334050000,159,3
79805,-6.6553786,106.8590517,486.319,4.485,4.36,1573087334105000,159,3
79860,-6.6553784,106.8590537,486.321,4.377,4.49,1573087334160000,159,3
79915,-6.6553782,106.8590558,486.317,4.286,4.39,1573087334215000,159,3
79970,-6.655378,106.8590579,486.322,4.307,4.3,1573087334270000,159,3
80025,-6.6553777,106.8590599,486.446,4.221,4.32,1573087334325000,159,3
80080,-6.6553775,106.8590622,486.508,4.323,4.23,1573087334380000,182,3
80138,-6.6553776,106.8590642,486.666,4.23,4.34,1573087334438000,182,3
80196,-6.6553771,106.859066,486.607,4.032,4.25,1573087334496000,182,3
80254,-6.6553769,106.8590681,486.633,4.119,4.05,1573087334554000,182,3
80312,-6.6553768,106.8590704,486.595,4.203,4.14,1573087334612000,182,3
80371,-6.655376,106.8590722,486.417,3.921,4.22,1573087334671000,182,3
80429,-6.6553755,106.8590742,486.339,3.918,3.93,1573087334729000,182,3
80487,-6.655375,106.8590761,486.321,3.9,3.93,1573087334787000,182,3
80545,-6.6553749,106.859078,486.344,3.892,3.91,1573087334845000,182,3
80604,-6.6553749,106.8590801,486.421,4.081,3.9,1573087334904000,182,3
80662,-6.6553744,106.8590823,486.399,4.167,4.09,1573087334962000,182,3
80720,-6.655374,106.8590843,486.363,4.139,4.17,1573087335020000,182,3
80778,-6.6553738,106.8590862,486.346,4.01,4.15,1573087335078000,182,3
80837,-6.6553736,106.8590883,486.339,4.086,4.02,1573087335137000,182,3
80895,-6.6553736,106.8590902,486.366,4.022,4.09,1573087335195000,182,3
80953,-6.655373,106.8590941,486.368,3.922,4.03,1573087335253000,182,3
81011,-6.6553725,106.8590964,486.33,4.179,3.93,1573087335311000,182,3
81070,-6.6553727,106.8590982,486.369,3.987,4.18,1573087335370000,159,3
81128,-6.6553726,106.8591003,486.386,4.007,3.99,1573087335428000,159,3
81186,-6.6553722,106.8591024,486.374,4.111,4.01,1573087335486000,159,3
81244,-6.6553718,106.8591046,486.349,4.2,4.12,1573087335544000,159,3
81302,-6.6553714,106.8591068,486.319,4.27,4.21,1573087335602000,159,3
81360,-6.6553709,106.8591091,486.313,4.379,4.28,1573087335660000,159,3
81418,-6.6553706,106.8591114,486.314,4.465,4.38,1573087335718000,159,3
81476,-6.6553706,106.8591136,486.384,4.408,4.47,1573087335776000,159,3
81534,-6.6553703,106.8591157,486.348,4.372,4.41,1573087335834000,159,3
81592,-6.6553699,106.8591181,486.381,4.462,4.38,1573087335892000,159,3
81650,-6.6553695,106.8591203,486.416,4.423,4.47,1573087335950000,159,3
81708,-6.6553692,106.8591227,486.502,4.489,4.43,1573087336008000,159,3
81766,-6.6553687,106.8591253,486.424,4.665,4.5,1573087336066000,159,3
81824,-6.6553684,106.8591274,486.412,4.456,4.67,1573087336124000,159,3
81882,-6.6553682,106.8591296,486.407,4.412,4.46,1573087336182000,159,3
81940,-6.6553681,106.859134,486.473,4.398,4.42,1573087336240000,159,3
81998,-6.6553677,106.8591364,486.451,4.52,4.4,1573087336298000,159,3
82056,-6.6553673,106.8591387,486.447,4.548,4.52,1573087336356000,159,3
82115,-6.6553672,106.8591413,486.427,4.829,4.55,1573087336415000,145,3
82173,-6.655367,106.8591433,486.494,4.49,4.83,1573087336473000,145,3
82231,-6.6553663,106.8591457,486.417,4.582,4.5,1573087336531000,145,3
82289,-6.6553661,106.8591478,486.443,4.393,4.59,1573087336589000,145,3
82347,-6.655366,106.8591501,486.463,4.513,4.4,1573087336647000,145,3
82406,-6.6553656,106.8591524,486.438,4.581,4.52,1573087336706000,145,3
82464,-6.6553653,106.8591544,486.411,4.381,4.59,1573087336764000,145,3
82522,-6.6553649,106.8591566,486.379,4.38,4.39,1573087336822000,145,3
82580,-6.6553643,106.8591587,486.36,4.362,4.38,1573087336880000,145,3
82639,-6.6553641,106.8591611,486.411,4.595,4.36,1573087336939000,145,3
82697,-6.6553639,106.8591632,486.435,4.507,4.6,1573087336997000,145,3
82755,-6.6553635,106.8591654,486.418,4.446,4.51,1573087337055000,145,3
82813,-6.655363,106.8591674,486.406,4.317,4.45,1573087337113000,145,3
82872,-6.6553628,106.8591696,486.46,4.38,4.32,1573087337172000,145,3
82930,-6.6553621,106.859174,486.539,4.42,4.38,1573087337230000,145,3
82988,-6.655362,106.8591763,486.589,4.485,4.43,1573087337288000,145,3
83046,-6.6553616,106.8591784,486.638,4.453,4.49,1573087337346000,145,3
83105,-6.6553614,106.8591805,486.718,4.392,4.46,1573087337405000,145,3
83163,-6.6553609,106.8591824,486.717,4.292,4.4,1573087337463000,145,3
83221,-6.6553605,106.8591845,486.704,4.274,4.3,1573087337521000,145,3
83279,-6.6553601,106.8591868,486.636,4.4,4.28,1573087337579000,145,3
83337,-6.6553598,106.8591893,486.623,4.619,4.41,1573087337637000,145,3
83396,-6.6553594,106.8591914,486.623,4.501,4.62,1573087337696000,145,3
83454,-6.6553591,106.8591937,486.668,4.493,4.51,1573087337754000,145,3
83512,-6.6553587,106.8591958,486.661,4.445,4.5,1573087337812000,145,3
83570,-6.6553583,106.8591981,486.663,4.479,4.45,1573087337870000,145,3
83629,-6.6553578,106.8592003,486.735,4.506,4.48,1573087337929000,145,3
83687,-6.6553577,106.8592027,486.662,4.557,4.51,1573087337987000,145,3
83745,-6.6553572,106.8592054,486.585,4.828,4.56,1573087338045000,145,3
83803,-6.6553567,106.8592078,486.577,4.825,4.83,1573087338103000,145,3
83862,-6.6553562,106.85921,486.61,4.747,4.83,1573087338162000,145,3
83920,-6.6553556,106.859215,486.619,4.964,4.75,1573087338220000,145,3
83978,-6.6553553,106.8592175,486.606,4.965,4.97,1573087338278000,145,3
84036,-6.655355,106.8592201,486.615,5.045,4.97,1573087338336000,145,3
84095,-6.6553545,106.8592226,486.652,4.994,5.05,1573087338395000,150,3
84160,-6.6553542,106.859225,486.713,4.952,5,1573087338460000,150,3
84225,-6.6553538,106.8592275,486.71,5.004,4.95,1573087338525000,150,3
84290,-6.6553534,106.85923,486.702,5.014,5.01,1573087338590000,150,3
84356,-6.6553532,106.8592326,486.657,5.085,5.02,1573087338656000,150,3
84421,-6.6553526,106.8592354,486.627,5.291,5.09,1573087338721000,150,3
84486,-6.6553521,106.8592381,486.61,5.344,5.29,1573087338786000,150,3
84552,-6.6553516,106.8592408,486.601,5.367,5.34,1573087338852000,150,3
84617,-6.655351,106.8592436,486.597,5.468,5.37,1573087338917000,150,3
84682,-6.6553506,106.8592464,486.603,5.554,5.47,1573087338982000,150,3
84748,-6.6553502,106.8592494,486.603,5.648,5.55,1573087339048000,150,3
84813,-6.6553497,106.8592523,486.593,5.723,5.65,1573087339113000,150,3
84878,-6.6553491,106.8592582,486.679,5.823,5.72,1573087339178000,150,3
84944,-6.6553482,106.8592641,486.66,5.903,5.82,1573087339244000,150,3
